asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_byline,coupon_text,unit_price,unit_count,product_badge
B0BHDY4157,"KIKO MILANO, New Glamour Multi Finish Eyeshadow Palette, Paleta de Sombras, Cor","R$ 179,00",,BRL,4.5,143,https://www.amazon.com.br/dp/B0BHDY4157,https://m.media-amazon.com/images/I/81KCEamSxSL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 179,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B088DRJJTX,Osis+ Flexwax Ultra Strong Cream Wax Cera 85ml Blz,"R$ 105,00",,BRL,3.6,2,https://www.amazon.com.br/dp/B088DRJJTX,https://m.media-amazon.com/images/I/61cR26GqCvL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 103,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 105,00",1.0,
B0BY3KJZS9,Sérum Antirrugas Ácido Hialuronico Vichy Liftactiv H.A. Filler,"R$ 178,04",,BRL,4.6,351,https://www.amazon.com.br/dp/B0BY3KJZS9,https://m.media-amazon.com/images/I/51ebQa+lMsL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 178,04",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0C51CNR4Y,"Escova de cabelo desembaraçadora The Mini Ultimate Detangler para todos os tipos de cabelo, ideal para o uso em fios úmidos. Cor: Lilás","R$ 110,17",,BRL,4.6,716,https://www.amazon.com.br/dp/B0C51CNR4Y,https://m.media-amazon.com/images/I/61-hY1lLiQL._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 107,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,"R$ 110,17",1.0,
B0B7GR49GJ,"EUCERIN Loção Hidratante Corporal PH5 400ml, Pele Sensível, Dexpantenol, Glicerina","R$ 109,30","R$ 124,49",BRL,4.8,156,https://www.amazon.com.br/dp/B0B7GR49GJ,https://m.media-amazon.com/images/I/61ofMS+BzvL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 109,30",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0B4PG4XP7,"Chapa Taiff Red Ion, Bivolt","R$ 128,59","R$ 158,20",BRL,4.7,1619,https://www.amazon.com.br/dp/B0B4PG4XP7,https://m.media-amazon.com/images/I/416YMvXdpNL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 128,59",False,False,True,False,Mais de 800 compras no mês passado,,False,,,,,Com Prime
B085JGQDMT,"Truss Night Spa Sérum Capilar Noturno | Hidratação, Reconstrução, Anti-Frizz e Brilho Intenso | 250ml","R$ 119,90","R$ 129,99",BRL,4.7,4605,https://www.amazon.com.br/dp/B085JGQDMT,https://m.media-amazon.com/images/I/512Ce5m+f2L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B085JG4C32,"Truss Reconstrutor Uso Obrigatório | Tratamento Capilar com Proteção Térmica, Brilho e Redução de Quebra | 260ml","R$ 105,00",,BRL,4.8,17039,https://www.amazon.com.br/dp/B085JG4C32,https://m.media-amazon.com/images/I/51icDjYm5mL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 105,00",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,Baunilha,,,,
B0BY3JYT6T,Sérum Multicorretor De Sinais Da Idade Vichy Neovadiol Menopausa 30Ml,"R$ 209,75",,BRL,4.7,39,https://www.amazon.com.br/dp/B0BY3JYT6T,https://m.media-amazon.com/images/I/41IfYibTl2L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 209,75",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B08H6B4R5K,ISDIN Sérum Hidratante Anti-Idade Isdinceutics Hyaluronic Concentrate - 30ml,"R$ 158,94","R$ 188,76",BRL,4.7,4899,https://www.amazon.com.br/dp/B08H6B4R5K,https://m.media-amazon.com/images/I/51dBCqq+37L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 158,94",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0D3RHYRPW,"Vichy, Minéral 89, Sorbet Gel, 50ml","R$ 146,00",,BRL,4.6,387,https://www.amazon.com.br/dp/B0D3RHYRPW,https://m.media-amazon.com/images/I/71racj+fk8L._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 146,00",False,False,False,False,Mais de 100 compras no mês passado,,False,,,,,
B0C1D8RK1P,COACH GREEN EDT 100ML,"R$ 307,00","R$ 341,16",BRL,4.6,155,https://www.amazon.com.br/dp/B0C1D8RK1P,https://m.media-amazon.com/images/I/61oCSeFyXZL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 307,00",False,False,True,False,Mais de 30 compras no mês passado,,False,Frutal Verde Amadeirado,,,,Oferta Prime Day
B0BB52SM98,O BOTICARIO BOTICA 214 DARK MINT EAU DE PARFUM 90ml,"R$ 214,90",,BRL,4.6,22,https://www.amazon.com.br/dp/B0BB52SM98,https://m.media-amazon.com/images/I/51oPev0WBQL._AC_UL960_FMwebp_QL65_.jpg,16,"R$ 199,90",False,False,False,False,Mais de 30 compras no mês passado,"Entrega R$ 32,30: 5 - 6 de ago.Ou entrega mais rápida: 18 - 24 de jul.",False,Dark Mint,,"R$ 214,90",1.0,
B0DQV1FQ49,"Kérastase, Óleo, Gloss Absolu, Glaze Drops, para todos os tipos de cabelos com tendência ao frizz, formulado com óleo de rosa silvestre, potencializa o brilho, elasticiade e maciez, 45ml","R$ 445,90",,BRL,4.5,289,https://www.amazon.com.br/dp/B0DQV1FQ49,https://m.media-amazon.com/images/I/619r+wYSpfL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 445,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0DKLC338M,BE EMOTION Prancha Shine Nutrah Bivolt,"R$ 499,90",,BRL,4.5,51,https://www.amazon.com.br/dp/B0DKLC338M,https://m.media-amazon.com/images/I/615gxf0c5FL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 499,90",False,False,False,False,Mais de 50 compras no mês passado,,False,,,,,
B0BZ15LBG2,GA.MA ITALY Escova Secadora Stylish Keration Brush 3D Bivolt,"R$ 186,11","R$ 189,90",BRL,4.5,1977,https://www.amazon.com.br/dp/B0BZ15LBG2,https://m.media-amazon.com/images/I/51Uelq4DE5L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 186,11",False,False,False,False,Mais de 500 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B07SJSZHD7,"EUCERIN Dual Sérum Facial Antimanchas e Anti-Idade 30ml, Anti-Pigment, Clareador, Thiamidol, Ácido Hialurônico","R$ 229,90",,BRL,4.6,8097,https://www.amazon.com.br/dp/B07SJSZHD7,https://m.media-amazon.com/images/I/61N7yt6rXiL._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 212,90",False,False,False,False,Mais de 3 mil compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B00FWX3CP0,"Dream Cream Máscara Profissional 3kg , Lola Cosmetics","R$ 129,84",,BRL,4.8,20370,https://www.amazon.com.br/dp/B00FWX3CP0,https://m.media-amazon.com/images/I/51nGDlZJuAL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 129,84",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,Suave,,"R$ 43,28",3.0,
B0CGC85MPH,"MQ HAIR - Chapinha Profissional de Titânio 485°F Turbo - Bivolt, Design Anatômico, Ultra Suave, Efeito Espelho - 3 Passagens Necessárias, Alisamento Perfeito - Controle Seguro de Aquecimento - Preto","R$ 399,00",,BRL,4.8,667,https://www.amazon.com.br/dp/B0CGC85MPH,https://m.media-amazon.com/images/I/61sfpEdT87L._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 384,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B079VTTHRS,Gel Cicatrizante C-Kaderm Skincare - 20g - Com Vitamina C - Ajuda na Recuperação e Melhora da Aparência da Pele- Mantecorp,"R$ 214,90",,BRL,4.8,459,https://www.amazon.com.br/dp/B079VTTHRS,https://m.media-amazon.com/images/I/618O32jPa9L._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 189,99",False,False,False,False,Mais de 50 compras no mês passado,Entrega GRÁTIS: 13 - 22 de ago.,False,,,,,
B0BJHGBJHS,"Escova Secadora By Juliette, Mondial, Golden Rose, 1200W, Bivolt - ES-JU-01","R$ 151,90","R$ 159,90",BRL,4.7,1485,https://www.amazon.com.br/dp/B0BJHGBJHS,https://m.media-amazon.com/images/I/71YHCb66s9L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 151,90",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0CKC2QH19,"Secatriz Acne Free, Spray Corporal Antiacne, Formulado com Ácido Salicílico 2% e Ácido Glicólico, Controla Excesso de Oleosidade, Secagem Rápida,150ml","R$ 101,25","R$ 123,99",BRL,4.4,40,https://www.amazon.com.br/dp/B0CKC2QH19,https://m.media-amazon.com/images/I/41lFqDlzV3L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 101,25",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0058NS87Q,Oxidante Cremoso Tinta Developer Keune 1000ml 6% 20VOL,"R$ 179,90",,BRL,4.7,166,https://www.amazon.com.br/dp/B0058NS87Q,https://m.media-amazon.com/images/I/5106RPXVoJL._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 168,70",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 23 de jul.",False,,,,,
B0DSBLDB41,"Bolsa para cosméticos Cosmetic Bag, EACHY, adulto-unissex","R$ 265,36",,BRL,4,6613,https://www.amazon.com.br/dp/B0DSBLDB41,https://m.media-amazon.com/images/I/51A6qaWOcKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 265,36",False,False,False,False,,"Entrega R$ 8,90: ter., 5 de ago.",True,,,,,
B0CZY1N1JY,Kit Glycolic Gloss Shampoo+Condicionador+Acidificante+Creme de Tratamento+Sérum,"R$ 119,80","R$ 165,00",BRL,4.8,2742,https://www.amazon.com.br/dp/B0CZY1N1JY,https://m.media-amazon.com/images/I/81l32aDwFxL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 119,80",False,False,True,False,Mais de 1 mil compras no mês passado,,False,,,"R$ 23,96",5.0,Oferta Prime Day
B0DH9T3DFQ,ISDIN Loção Antiqueda com Melatonina Hair Care - 100ml,"R$ 165,50",,BRL,4.8,6,https://www.amazon.com.br/dp/B0DH9T3DFQ,https://m.media-amazon.com/images/I/61kj33OOf9L._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 145,50",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,
B0D2LWFF2P,Kérastase Óleo Elixir Ultime L&#x27;Huile Originale |Todos os tipos de cabelos |Nutrição | brilho | antifrizz,"R$ 149,90",,BRL,4.5,1266,https://www.amazon.com.br/dp/B0D2LWFF2P,https://m.media-amazon.com/images/I/51lRDF0gL4L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 149,90",False,True,False,False,Mais de 700 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,,,Escolha
B07ZHQF433,Base Multifuncional Shiseido Bb For Sports Spf50 Light,"R$ 258,85","R$ 304,85",BRL,4.6,92,https://www.amazon.com.br/dp/B07ZHQF433,https://m.media-amazon.com/images/I/415f0MHeIsL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 258,85",False,False,True,False,Mais de 50 compras no mês passado,,False,,,,,Com Prime
B0D3C2K4MN,"Creamy Skincare Sérum Facial Retinal 30g | Melhora Rugas, Reduz Poros Dilatados, Controla Brilho, Promove Firmeza, Uniformiza Tom | Todos os Tipos de Pele, Noturno","R$ 136,80",,BRL,4.4,56,https://www.amazon.com.br/dp/B0D3C2K4MN,https://m.media-amazon.com/images/I/51GbERSMXYL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 136,80",False,False,False,False,Mais de 400 compras no mês passado,,False,,,,,
B0DPDXVTJ5,Secador de Cabelo Britânia 2100W Íons Bivolt com Difusor de Cachos,"R$ 219,70",,BRL,3.8,34,https://www.amazon.com.br/dp/B0DPDXVTJ5,https://m.media-amazon.com/images/I/51Uj5UZS8oL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 219,70",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DSLHVTSM,"L&#x27;Oréal Professionnel, Shampoo Profissional, Vitamino Color Spectrum, para todos os cabelos coloridos &amp; cores vibrantes, limpa suavemente, com brilho espelhado ultra intenso, 300ml","R$ 208,90",,BRL,4.7,166,https://www.amazon.com.br/dp/B0DSLHVTSM,https://m.media-amazon.com/images/I/61jE8b1J2TL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 189,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Floral,,,,
B0CXB95NY3,Eudora Estojo Diva Esplêndida,"R$ 131,18",,BRL,4.1,16,https://www.amazon.com.br/dp/B0CXB95NY3,https://m.media-amazon.com/images/I/61HMMsXRSZL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 119,00",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,Floral,,"R$ 65,59",2.0,
B0D2FJYW45,MQ Professional - Secador Turbo Black 220V 2500W,"R$ 392,32","R$ 428,90",BRL,4.6,16,https://www.amazon.com.br/dp/B0D2FJYW45,https://m.media-amazon.com/images/I/61PJROE0jyL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 392,32",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B091QCMJQ7,Sérum Clareador TheraSkin Klassis Specialle 50g,"R$ 149,90",,BRL,4.3,193,https://www.amazon.com.br/dp/B091QCMJQ7,https://m.media-amazon.com/images/I/51KXfXc35JL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 129,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B01JYST5YK,Esthederm Intensive Hyaluronic Creme - Creme facial anti-idade 50ml,"R$ 448,99",,BRL,4.6,538,https://www.amazon.com.br/dp/B01JYST5YK,https://m.media-amazon.com/images/I/71F7DPaf5KL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 448,99",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B07ZHQF433,Base Multifuncional Shiseido Bb For Sports Spf50 Light,"R$ 258,85","R$ 304,85",BRL,4.6,92,https://www.amazon.com.br/dp/B07ZHQF433,https://m.media-amazon.com/images/I/415f0MHeIsL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 258,85",False,False,True,False,Mais de 50 compras no mês passado,,False,,,,,Com Prime
B0D3C2K4MN,"Creamy Skincare Sérum Facial Retinal 30g | Melhora Rugas, Reduz Poros Dilatados, Controla Brilho, Promove Firmeza, Uniformiza Tom | Todos os Tipos de Pele, Noturno","R$ 136,80",,BRL,4.4,56,https://www.amazon.com.br/dp/B0D3C2K4MN,https://m.media-amazon.com/images/I/51GbERSMXYL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 136,80",False,False,False,False,Mais de 400 compras no mês passado,,False,,,,,
B0DPDXVTJ5,Secador de Cabelo Britânia 2100W Íons Bivolt com Difusor de Cachos,"R$ 219,70",,BRL,3.8,34,https://www.amazon.com.br/dp/B0DPDXVTJ5,https://m.media-amazon.com/images/I/51Uj5UZS8oL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 219,70",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DSLHVTSM,"L&#x27;Oréal Professionnel, Shampoo Profissional, Vitamino Color Spectrum, para todos os cabelos coloridos &amp; cores vibrantes, limpa suavemente, com brilho espelhado ultra intenso, 300ml","R$ 208,90",,BRL,4.7,166,https://www.amazon.com.br/dp/B0DSLHVTSM,https://m.media-amazon.com/images/I/61jE8b1J2TL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 189,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Floral,,,,
B0CXB95NY3,Eudora Estojo Diva Esplêndida,"R$ 131,18",,BRL,4.1,16,https://www.amazon.com.br/dp/B0CXB95NY3,https://m.media-amazon.com/images/I/61HMMsXRSZL._AC_UL960_FMwebp_QL65_.jpg,10,"R$ 119,00",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,Floral,,"R$ 65,59",2.0,
B0D2FJYW45,MQ Professional - Secador Turbo Black 220V 2500W,"R$ 392,32","R$ 428,90",BRL,4.6,16,https://www.amazon.com.br/dp/B0D2FJYW45,https://m.media-amazon.com/images/I/61PJROE0jyL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 392,32",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B091QCMJQ7,Sérum Clareador TheraSkin Klassis Specialle 50g,"R$ 149,90",,BRL,4.3,193,https://www.amazon.com.br/dp/B091QCMJQ7,https://m.media-amazon.com/images/I/51KXfXc35JL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 129,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B000SD8WC2,Palmer&#x27;s Palmers Cocoa Butter Formula Loção De Massagem Para Estrias 250Ml Palmers Cocoa Butter 250Ml,"R$ 165,00",,BRL,4.7,389,https://www.amazon.com.br/dp/B000SD8WC2,https://m.media-amazon.com/images/I/51Cbkg8t7iL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 165,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega R$ 35,87: 17 - 21 de jul.",False,Chocolate,,"R$ 165,00",1.0,
B07THLKXD2,Kit com 3 - Desodalina - Sanibras - Único,"R$ 146,99",,BRL,4.3,215,https://www.amazon.com.br/dp/B07THLKXD2,https://m.media-amazon.com/images/I/613gRzqLy7L._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 137,27",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Cápsula,,"R$ 0,82",179.0,
B0D4NX2PRZ,"Kit de Cuidados Essenciais Braé - Duo 250ml + Mini 60ml: Hidratação Progressiva, Nutrição e Reparação, Proteção Térmica","R$ 129,90",,BRL,4.2,20,https://www.amazon.com.br/dp/B0D4NX2PRZ,https://m.media-amazon.com/images/I/41CiRW06GuL._AC_UL960_FMwebp_QL65_.jpg,3,"R$ 121,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 43,30",3.0,
B0D5RLGXKY,Perfume Adidas Vibes Spark Up Eau de Parfum 100ml,"R$ 99,90","R$ 127,00",BRL,4.3,55,https://www.amazon.com.br/dp/B0D5RLGXKY,https://m.media-amazon.com/images/I/51lSbCYNwoL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 99,90",False,False,True,False,Mais de 50 compras no mês passado,,False,Frutado,,"R$ 99,90",1.0,Oferta Prime Day
B071VCX893,Gabriela Sabatini Eau de Toilette 60Ml,"R$ 60,00","R$ 106,56",BRL,4.6,5248,https://www.amazon.com.br/dp/B071VCX893,https://m.media-amazon.com/images/I/61NMHA6n0wL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 60,00",False,False,True,False,Mais de 3 mil compras no mês passado,,False,Floral,,"R$ 1,00",60.0,Oferta Prime Day
B0CXF3S1M3,Braé Essential - Duo Shampoo 250ml + Condicionador 250ml,"R$ 114,00",,BRL,4.7,262,https://www.amazon.com.br/dp/B0CXF3S1M3,https://m.media-amazon.com/images/I/41yFmwTKGmL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 113,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 57,00",2.0,
B07NPRBFM4,"Style Power Paste, Keune","R$ 188,00",,BRL,4.6,929,https://www.amazon.com.br/dp/B07NPRBFM4,https://m.media-amazon.com/images/I/41e0Roj6mSL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 188,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 24 de jul.",False,,,,,
B01MSZTRWH,"Care Derma Regulate Shampoo, Keune","R$ 119,90",,BRL,4.6,437,https://www.amazon.com.br/dp/B01MSZTRWH,https://m.media-amazon.com/images/I/41Nx-fnZVNL._AC_UL960_FMwebp_QL65_.jpg,16,"R$ 115,70",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,Sem perfume,,,,
B08W9PG9VQ,ADCOS Peeling de Hortelã Iluminador - Esfoliante 100g,"R$ 149,00",,BRL,4.8,161,https://www.amazon.com.br/dp/B08W9PG9VQ,https://m.media-amazon.com/images/I/414CQxtfh+L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 149,00",False,False,False,False,Mais de 50 compras no mês passado,Entrega GRÁTIS: 13 - 22 de ago.,False,,Economize 15% com o cupom,,,
B079VWT192,Protetor Solar e Clareador Facial ISDIN Active Unify FPS 99 - 50ml,"R$ 107,99",,BRL,4.7,6199,https://www.amazon.com.br/dp/B079VWT192,https://m.media-amazon.com/images/I/51NDBQcP98L._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 104,90",False,False,False,False,Mais de 2 mil compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B006STEZXK,"Dermacolor Camouflage Creme Refil, Kryolan","R$ 87,00",,BRL,4.4,161,https://www.amazon.com.br/dp/B006STEZXK,https://m.media-amazon.com/images/I/51D0MRUEi8L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 87,00",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",True,,,,,
B0CV8G3T4N,EUDORA NIINA SECRETS PALETTE MULTIFUNCIONAL LUMINOUS 1 12g,"R$ 189,90",,BRL,4.6,36,https://www.amazon.com.br/dp/B0CV8G3T4N,https://m.media-amazon.com/images/I/71fDdGZ0DOL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 189,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,"R$ 189,90",1.0,
B08X8MTQWF,Bed Head - After Party Leave-in de Brilho 100ml,"R$ 113,79","R$ 119,80",BRL,4.7,2833,https://www.amazon.com.br/dp/B08X8MTQWF,https://m.media-amazon.com/images/I/61XaCrHd38L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 113,79",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: ter., 15 de jul.",False,,,"R$ 1.137,90",,
B08KZ1BVZC,Montblanc Legend Men Eau de Parfum 100ml,"R$ 410,00",,BRL,4.4,2132,https://www.amazon.com.br/dp/B08KZ1BVZC,https://m.media-amazon.com/images/I/61B4b350vrL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 410,00",False,False,False,False,Mais de 400 compras no mês passado,"Entrega R$ 24,26: ter., 5 de ago.Ou entrega mais rápida: 17 - 21 de jul.",False,,,,,
B0F96LF93Z,Kit 2 Modelando A Juba Geleia Seladora Widi Care Definição Dos Cachos 300g,"R$ 96,80","R$ 101,90",BRL,,0,https://www.amazon.com.br/dp/B0F96LF93Z,https://m.media-amazon.com/images/I/61iwU2X4W7L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 96,80",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: ter., 22 de jul.",False,,,,,
B0DKB26V56,"MANCLUB® O Desmatador® Aparador Elétrico de Pelos Corporais - Lâmina de Cerâmica com Tecnologia Anti-Cortes, À Prova D&#x27;água","R$ 369,00",,BRL,4.5,23,https://www.amazon.com.br/dp/B0DKB26V56,https://m.media-amazon.com/images/I/71w+wzdBhwL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 369,00",False,False,False,False,Mais de 40 compras no mês passado,,False,,,,,
B08LHDPVRL,Kit Wella Professionals Oil Reflections Duo Salão (2 Prod),"R$ 356,80",,BRL,4.8,778,https://www.amazon.com.br/dp/B08LHDPVRL,https://m.media-amazon.com/images/I/51tcckJHkTL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 356,80",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,"R$ 356,80",1.0,
B0CQD57PRL,Spray Multifincional Condicionante Capilar - Hidratei Solar,"R$ 118,90",,BRL,4.5,35,https://www.amazon.com.br/dp/B0CQD57PRL,https://m.media-amazon.com/images/I/41UP3lztg0L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 118,90",False,False,False,True,Mais de 40 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,
B0CBSRWL7P,Protetor Solar Stick Tonalizante Fps 55 Beige 17G Adcos,"R$ 175,00",,BRL,4.6,68,https://www.amazon.com.br/dp/B0CBSRWL7P,https://m.media-amazon.com/images/I/41WN8Hl98UL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 175,00",False,False,False,False,Mais de 50 compras no mês passado,Entrega GRÁTIS: 24 - 25 de jul.,False,,,"R$ 175,00",1.0,
